Date,Price,Open,High,Low,index,Change %
7/29/2016,1350.91,1335.75,1355.42,1330,1920,1.13%
8/1/2016,1353.21,1349.88,1355.22,1346.24,1919,0.17%
8/2/2016,1363.68,1353.47,1367.81,1347.06,1918,0.77%
8/3/2016,1357.9,1363.65,1366.85,1354.16,1917,-0.42%
8/4/2016,1361.2,1358.41,1365.45,1348.9,1916,0.24%
8/5/2016,1335.8,1360.72,1365.51,1334.87,1915,-1.87%
8/8/2016,1335.38,1335.18,1338.53,1329.84,1914,-0.03%
8/9/2016,1340.75,1334.85,1343.24,1330.47,1913,0.40%
8/10/2016,1346.67,1340.95,1357.57,1340.3,1912,0.44%
8/11/2016,1338.87,1347.26,1353.78,1335.93,1911,-0.58%
8/12/2016,1336.19,1338.7,1356.28,1333.98,1910,-0.20%
8/15/2016,1339.36,1338.08,1344.21,1335.95,1909,0.24%
8/16/2016,1346.08,1339.69,1358.38,1339.47,1908,0.50%
8/17/2016,1348.66,1345.7,1352.07,1337.7,1907,0.19%
8/18/2016,1352.34,1349.05,1356.6,1345.84,1906,0.27%
8/19/2016,1341.78,1352.91,1353.44,1337.93,1905,-0.78%
8/22/2016,1339.02,1340.83,1341.65,1332.1,1904,-0.21%
8/23/2016,1338.1,1339.34,1345.45,1335.65,1903,-0.07%
8/24/2016,1323.75,1337.88,1340.52,1323.7,1902,-1.07%
8/25/2016,1321.7,1323.75,1327.5,1317.96,1901,-0.15%
8/26/2016,1321.33,1321.89,1341.54,1318.89,1900,-0.03%
8/29/2016,1323.41,1320.47,1325.43,1315.1,1899,0.16%
8/30/2016,1311.15,1323.2,1325.7,1309.15,1898,-0.93%
8/31/2016,1308.95,1311.25,1316.54,1305.41,1897,-0.17%
9/1/2016,1313.79,1309.12,1315.38,1302.23,1896,0.37%
9/2/2016,1325.01,1314.13,1329.09,1309.51,1895,0.85%
9/5/2016,1327.08,1324.42,1329.32,1322.31,1894,0.16%
9/6/2016,1349.88,1325.37,1352.16,1324.77,1893,1.72%
9/7/2016,1345.24,1348.67,1353.01,1342.74,1892,-0.34%
9/8/2016,1338.35,1345.11,1349.78,1335.54,1891,-0.51%
9/9/2016,1328.15,1338.41,1340.03,1327.7,1890,-0.76%
9/12/2016,1327.63,1328.29,1330.68,1320.79,1889,-0.04%
9/13/2016,1319.05,1327.99,1332.64,1315.72,1888,-0.65%
9/14/2016,1322.97,1318.88,1326.26,1316.13,1887,0.30%
9/15/2016,1314.25,1322.72,1327.53,1309.7,1886,-0.66%
9/16/2016,1310.43,1313.91,1318.43,1306.62,1885,-0.29%
9/19/2016,1313.39,1310.77,1318.32,1309.27,1884,0.23%
9/20/2016,1315.1,1312.8,1318.5,1312.31,1883,0.13%
9/21/2016,1336.85,1315.1,1337.22,1308.6,1882,1.65%
9/22/2016,1337.3,1335.12,1344.27,1331.56,1881,0.03%
9/23/2016,1337.61,1337.69,1341.06,1333.59,1880,0.02%
9/26/2016,1337.97,1337.07,1342.46,1332.56,1879,0.03%
9/27/2016,1327.36,1337.77,1339.78,1324.81,1878,-0.79%
9/28/2016,1321.41,1326.9,1327.74,1317.89,1877,-0.45%
9/29/2016,1320.27,1322.08,1326.02,1315.89,1876,-0.09%
9/30/2016,1315.96,1320.56,1328.23,1312.83,1875,-0.33%
10/3/2016,1311.96,1318.24,1320.11,1309.58,1874,-0.30%
10/4/2016,1268.3,1312.18,1313.52,1266.81,1873,-3.33%
10/5/2016,1266.7,1269.41,1277.51,1262.12,1872,-0.13%
10/6/2016,1254.74,1267.73,1269.94,1250.2,1871,-0.94%
10/7/2016,1256.97,1255.34,1265.74,1241.68,1870,0.18%
10/10/2016,1259.74,1257.47,1265.35,1256.59,1869,0.22%
10/11/2016,1253.25,1259.06,1262.66,1252.6,1868,-0.52%
10/12/2016,1255.33,1253.45,1259.26,1250.31,1867,0.17%
10/13/2016,1258.12,1256.14,1262.41,1253.53,1866,0.22%
10/14/2016,1250.55,1258.79,1259.65,1247.51,1865,-0.60%
10/17/2016,1255.7,1250.25,1257.67,1250.25,1864,0.41%
10/18/2016,1262.84,1256.6,1265.38,1254.9,1863,0.57%
10/19/2016,1269.4,1262.63,1273.84,1260.24,1862,0.52%
10/20/2016,1266,1269.55,1274.02,1264.55,1861,-0.27%
10/21/2016,1266.75,1266.1,1268.43,1261.2,1860,0.06%
10/24/2016,1264.44,1266.21,1272.25,1260.75,1859,-0.18%
10/25/2016,1274.35,1265.67,1277.17,1262.4,1858,0.78%
10/26/2016,1266.99,1273.3,1276.89,1264.58,1857,-0.58%
10/27/2016,1268.3,1267.15,1273.17,1265.4,1856,0.10%
10/28/2016,1276.3,1268.39,1284.53,1262.42,1855,0.63%
10/31/2016,1277.38,1278.01,1279.64,1270.89,1854,0.08%
11/1/2016,1288.15,1277.17,1292.21,1275.55,1853,0.84%
11/2/2016,1297.39,1287.9,1308.26,1287.5,1852,0.72%
11/3/2016,1303.75,1297.16,1306.9,1285.51,1851,0.49%
11/4/2016,1304.25,1302.61,1307.11,1294.65,1850,0.04%
11/7/2016,1281.41,1291.61,1295.9,1277.8,1849,-1.75%
11/8/2016,1275.64,1281.66,1290.84,1273.04,1848,-0.45%
11/9/2016,1278,1275.45,1337.6,1269.38,1847,0.19%
11/10/2016,1259.76,1277.68,1292.22,1252.28,1846,-1.43%
11/11/2016,1225.68,1259.82,1265.5,1219.5,1845,-2.71%
11/14/2016,1220.26,1227.91,1231.56,1211.47,1844,-0.44%
11/15/2016,1228.08,1220.24,1231.54,1219.06,1843,0.64%
11/16/2016,1225.3,1228.38,1233.47,1221.6,1842,-0.23%
11/17/2016,1216.39,1225.68,1231.8,1211.12,1841,-0.73%
11/18/2016,1208.69,1216.39,1218.13,1203.9,1840,-0.63%
11/21/2016,1214.05,1208.1,1218.02,1205.74,1839,0.44%
11/22/2016,1212.24,1214.29,1221.45,1206.24,1838,-0.15%
11/23/2016,1187.77,1212.24,1215.05,1181.57,1837,-2.02%
11/24/2016,1184,1188.11,1191.34,1181.79,1836,-0.32%
11/25/2016,1183.63,1184.96,1193.96,1171.96,1835,-0.03%
11/28/2016,1193.44,1183.1,1197.6,1182.96,1834,0.83%
11/29/2016,1188.46,1193.3,1195.06,1180.97,1833,-0.42%
11/30/2016,1173.11,1188.72,1195.36,1170.75,1832,-1.29%
12/1/2016,1171.3,1173.29,1177.07,1160.77,1831,-0.15%
12/2/2016,1176.92,1171.05,1178.03,1166.2,1830,0.48%
12/5/2016,1170.26,1182.8,1187.79,1157.08,1829,-0.57%
12/6/2016,1169.74,1170.18,1175.4,1166.53,1828,-0.04%
12/7/2016,1174,1169.64,1180.3,1165.35,1827,0.36%
12/8/2016,1170.55,1173.65,1178.62,1168.88,1826,-0.29%
12/9/2016,1157.87,1170.48,1172.22,1156.17,1825,-1.08%
12/12/2016,1162.21,1159.01,1165.85,1151.43,1824,0.37%
12/13/2016,1158.35,1162.45,1165.16,1154.71,1823,-0.33%
12/14/2016,1144.25,1158.39,1165.1,1139.47,1822,-1.22%
12/15/2016,1128.43,1143.81,1144.5,1122.44,1821,-1.38%
12/16/2016,1134.09,1128.44,1141.28,1126.46,1820,0.50%
12/19/2016,1139.05,1134.35,1142.7,1134.14,1819,0.44%
12/20/2016,1132.2,1139.34,1140.08,1125.63,1818,-0.60%
12/21/2016,1131.8,1132.14,1137.5,1129.29,1817,-0.04%
12/22/2016,1128.69,1131.8,1134.17,1127.43,1816,-0.27%
12/23/2016,1133.49,1128.89,1136.12,1128.18,1815,0.43%
12/26/2016,1133.94,1133.94,1133.94,1133.94,1814,0.04%
12/27/2016,1139.35,1134.06,1149.48,1131.85,1813,0.48%
12/28/2016,1142.45,1139.64,1144.84,1136.54,1812,0.27%
12/29/2016,1158.32,1142.39,1159.58,1140.81,1811,1.39%
12/30/2016,1151.85,1158.68,1163.53,1149.49,1810,-0.56%
1/2/2017,1150.52,1150.55,1152.66,1149.66,1809,-0.12%
1/3/2017,1158.91,1150.8,1163.61,1145.77,1808,0.73%
1/4/2017,1163.8,1159.28,1168.23,1156.35,1807,0.42%
1/5/2017,1180.48,1163.67,1184.99,1162.38,1806,1.43%
1/6/2017,1172.81,1180.38,1181.49,1170.37,1805,-0.65%
1/9/2017,1181.27,1172.64,1185.91,1171.89,1804,0.72%
1/10/2017,1187.74,1181.32,1190.57,1179.86,1803,0.55%
1/11/2017,1191.85,1187.74,1198.79,1177.33,1802,0.35%
1/12/2017,1195.66,1191.75,1207.07,1191,1801,0.32%
1/13/2017,1197.66,1195.96,1201.2,1187.93,1800,0.17%
1/16/2017,1203.17,1200.55,1208.23,1198.17,1799,0.46%
1/17/2017,1216.54,1202.8,1218.72,1202.38,1798,1.11%
1/18/2017,1203.64,1216.56,1217.6,1201.91,1797,-1.06%
1/19/2017,1205.14,1203.92,1206.88,1195.86,1796,0.12%
1/20/2017,1209.96,1205.16,1215.3,1198.68,1795,0.40%
1/23/2017,1217.48,1209.43,1219.54,1209.27,1794,0.62%
1/24/2017,1208.81,1217.4,1219.66,1206.02,1793,-0.71%
1/25/2017,1200.31,1208.79,1209.84,1192.83,1792,-0.70%
1/26/2017,1188.57,1199.93,1202.67,1184.11,1791,-0.98%
1/27/2017,1191.6,1188.78,1192.06,1181.04,1790,0.25%
1/30/2017,1195.35,1192.85,1199.88,1188.15,1789,0.31%
1/31/2017,1210.63,1195.38,1215.49,1193.83,1788,1.28%
2/1/2017,1209.49,1210.89,1213.59,1198.12,1787,-0.09%
2/2/2017,1215.93,1209.53,1225.41,1208.26,1786,0.53%
2/3/2017,1219.88,1215.89,1221.48,1207.18,1785,0.32%
2/6/2017,1235.59,1219.67,1235.84,1219.01,1784,1.29%
2/7/2017,1233.72,1235.23,1235.86,1227.41,1783,-0.15%
2/8/2017,1241.99,1234.04,1245.06,1230.29,1782,0.67%
2/9/2017,1230.89,1242.48,1244.52,1230.22,1781,-0.89%
2/10/2017,1234.12,1230.62,1237.07,1221.12,1780,0.26%
2/13/2017,1225.44,1231.84,1232.65,1219.37,1779,-0.70%
2/14/2017,1228.61,1225.74,1234.87,1221.75,1778,0.26%
2/15/2017,1232.94,1228.89,1233.61,1216.8,1777,0.35%
2/16/2017,1239.14,1233.34,1242.71,1232.04,1776,0.50%
2/17/2017,1235.29,1239.25,1243.84,1234.52,1775,-0.31%
2/20/2017,1238.38,1235.2,1239.29,1232.62,1774,0.25%
2/21/2017,1235.97,1237.03,1238.92,1225.8,1773,-0.19%
2/22/2017,1237.69,1236.22,1240.72,1231.62,1772,0.14%
2/23/2017,1249.41,1237.79,1251.21,1235.2,1771,0.95%
2/24/2017,1256.94,1249.52,1260.48,1247.54,1770,0.60%
2/27/2017,1252.76,1257.41,1263.88,1250.48,1769,-0.33%
2/28/2017,1248.59,1252.48,1258.37,1247.48,1768,-0.33%
3/1/2017,1248.94,1248.57,1250.68,1236.53,1767,0.03%
3/2/2017,1235.3,1249.44,1250.36,1231.16,1766,-1.09%
3/3/2017,1234.3,1234.8,1236.28,1222.59,1765,-0.08%
3/6/2017,1225.96,1232.81,1237.17,1224.65,1764,-0.68%
3/7/2017,1215.67,1225.62,1227.25,1213.67,1763,-0.84%
3/8/2017,1207.58,1215.65,1218.68,1206.13,1762,-0.67%
3/9/2017,1200.83,1207.63,1209.17,1199.12,1761,-0.56%
3/10/2017,1204.55,1200.8,1206.43,1194.62,1760,0.31%
3/13/2017,1204.05,1205.43,1211.66,1202.47,1759,-0.04%
3/14/2017,1199.08,1204.25,1208.38,1197.54,1758,-0.41%
3/15/2017,1219.4,1199.11,1222.66,1197.93,1757,1.69%
3/16/2017,1226.78,1219.03,1233.51,1217.83,1756,0.61%
3/17/2017,1229.15,1227.31,1232.45,1225.06,1755,0.19%
3/20/2017,1233.9,1229.79,1236.25,1229.51,1754,0.39%
3/21/2017,1245,1233.78,1248.1,1226.82,1753,0.90%
3/22/2017,1249.35,1244.15,1251.76,1243.89,1752,0.35%
3/23/2017,1245.3,1248.86,1253.62,1242.84,1751,-0.32%
3/24/2017,1244.17,1244.88,1252.28,1240.72,1750,-0.09%
3/27/2017,1254.3,1248.01,1261.53,1247.69,1749,0.81%
3/28/2017,1251.63,1253.82,1258.46,1247.52,1748,-0.21%
3/29/2017,1252.45,1251.64,1255.16,1247.25,1747,0.07%
3/30/2017,1243.3,1253.1,1254.2,1242.61,1746,-0.73%
3/31/2017,1249.13,1242.83,1251.11,1240.05,1745,0.47%
4/3/2017,1253.35,1248.4,1254.2,1244.55,1744,0.34%
4/4/2017,1256.22,1255.46,1261.9,1254.46,1743,0.23%
4/5/2017,1255.3,1255.73,1257.78,1243.85,1742,-0.07%
4/6/2017,1251.8,1256.4,1259.46,1249.85,1741,-0.28%
4/7/2017,1254.05,1252.11,1270.96,1250.8,1740,0.18%
4/10/2017,1254.73,1254.26,1257.7,1247.5,1739,0.05%
4/11/2017,1274.44,1255.23,1275.55,1253.29,1738,1.57%
4/12/2017,1286.6,1274.51,1287.29,1272.42,1737,0.95%
4/13/2017,1287.74,1285.54,1289.03,1281.74,1736,0.09%
4/14/2017,1285.69,1287.35,1288.75,1285.31,1735,-0.16%
4/17/2017,1284.8,1292.96,1295.92,1281.61,1734,-0.07%
4/18/2017,1289.64,1284.94,1292.7,1279.4,1733,0.38%
4/19/2017,1279.66,1290.21,1291.51,1276.48,1732,-0.77%
4/20/2017,1281.85,1280.06,1283.79,1276.74,1731,0.17%
4/21/2017,1284.5,1281.96,1288.67,1278.43,1730,0.21%
4/24/2017,1275.3,1269.88,1277.48,1266.01,1729,-0.72%
4/25/2017,1263.76,1276.96,1278.57,1261.81,1728,-0.90%
4/26/2017,1269.05,1264.41,1271.1,1260.3,1727,0.42%
4/27/2017,1264.6,1268.8,1270.53,1261.61,1726,-0.35%
4/28/2017,1268.15,1264.26,1269.08,1263.3,1725,0.28%
5/1/2017,1256.8,1268.6,1271.6,1254.16,1724,-0.90%
5/2/2017,1256.9,1256.51,1257.89,1251.48,1723,0.01%
5/3/2017,1238.38,1256.71,1257.29,1236.41,1722,-1.47%
5/4/2017,1227.75,1238.66,1241.77,1225.7,1721,-0.86%
5/5/2017,1227.74,1227.93,1235.79,1225.83,1720,0.00%
5/8/2017,1226.3,1225.67,1237.1,1225.36,1719,-0.12%
5/9/2017,1221.3,1226.12,1229.01,1214.21,1718,-0.41%
5/10/2017,1219.15,1221.42,1226.15,1217.49,1717,-0.18%
5/11/2017,1224.85,1218.74,1228.2,1217.81,1716,0.47%
5/12/2017,1228.83,1225.41,1232.26,1224.55,1715,0.32%
5/15/2017,1230.71,1228.4,1237.76,1227.2,1714,0.15%
5/16/2017,1236.8,1231.46,1239.5,1230.51,1713,0.49%
5/17/2017,1260.74,1237.31,1261.55,1236.3,1712,1.94%
5/18/2017,1247.05,1261.56,1265.54,1245.9,1711,-1.09%
5/19/2017,1255.55,1246.67,1256.98,1246.61,1710,0.68%
5/22/2017,1260.46,1256.1,1263,1251.61,1709,0.39%
5/23/2017,1251.16,1260.13,1264.18,1250.46,1708,-0.74%
5/24/2017,1258.55,1251.26,1259.37,1247.7,1707,0.59%
5/25/2017,1255.76,1258.49,1260.08,1253.89,1706,-0.22%
5/26/2017,1267.05,1255.6,1269.88,1252.88,1705,0.90%
5/29/2017,1266.97,1267.47,1269.12,1265.12,1704,-0.01%
5/30/2017,1263.1,1267.24,1270.86,1259.39,1703,-0.31%
5/31/2017,1268.59,1263.05,1274.24,1259.26,1702,0.43%
6/1/2017,1265.64,1268.89,1270.72,1261.49,1701,-0.23%
6/2/2017,1279.98,1266.11,1279.98,1259,1700,1.13%
6/5/2017,1279.95,1279.34,1283.77,1278,1699,0.00%
6/6/2017,1294,1280.26,1296.47,1279.44,1698,1.10%
6/7/2017,1286.91,1294.39,1295.28,1283,1697,-0.55%
6/8/2017,1278.9,1287.45,1289.34,1271.49,1696,-0.62%
6/9/2017,1266.4,1279.29,1281.3,1264.74,1695,-0.98%
6/12/2017,1265.74,1267.42,1271.01,1263.95,1694,-0.05%
6/13/2017,1265.85,1264.75,1269.42,1259.66,1693,0.01%
6/14/2017,1261.18,1266.28,1279.87,1257.15,1692,-0.37%
6/15/2017,1254,1260.7,1267.04,1251.68,1691,-0.57%
6/16/2017,1253.63,1254.36,1257.63,1251.55,1690,-0.03%
6/19/2017,1243.25,1254,1256.12,1243.22,1689,-0.83%
6/20/2017,1243.19,1244.04,1248.38,1241.38,1688,0.00%
6/21/2017,1246.55,1243.16,1248.31,1241.25,1687,0.27%
6/22/2017,1250.62,1245.55,1255.05,1245.55,1686,0.33%
6/23/2017,1256.9,1250,1259.31,1249.74,1685,0.50%
6/26/2017,1244.45,1258.13,1258.54,1236.96,1684,-0.99%
6/27/2017,1247.1,1243.65,1253.13,1241.12,1683,0.21%
6/28/2017,1249.32,1247.37,1255.11,1247.37,1682,0.18%
6/29/2017,1245.74,1249.18,1253.71,1239.66,1681,-0.29%
6/30/2017,1241.6,1244.82,1248.59,1239.7,1680,-0.33%
7/3/2017,1220.46,1241.46,1242.83,1218.41,1679,-1.70%
7/4/2017,1223.97,1221.94,1226.74,1220.69,1678,0.29%
7/5/2017,1226.95,1223.55,1229.34,1217.64,1677,0.24%
7/6/2017,1225.15,1227.06,1229.57,1222.56,1676,-0.15%
7/7/2017,1212.9,1224.39,1227.2,1207.25,1675,-1.00%
7/10/2017,1214.35,1213.7,1215.6,1204.85,1674,0.12%
7/11/2017,1217.69,1214.59,1217.79,1207.89,1673,0.28%
7/12/2017,1220,1217.95,1226.1,1214.51,1672,0.19%
7/13/2017,1217.45,1220.21,1224.92,1216.63,1671,-0.21%
7/14/2017,1228.98,1216.63,1233.16,1214.95,1670,0.95%
7/17/2017,1234.4,1228.6,1236.44,1228.3,1669,0.44%
7/18/2017,1242.46,1233.84,1245.06,1233.01,1668,0.65%
7/19/2017,1240.87,1242.58,1244.48,1236.05,1667,-0.13%
7/20/2017,1244.74,1241.03,1247.98,1235.24,1666,0.31%
7/21/2017,1254.9,1244.16,1256.3,1243.35,1665,0.82%
7/24/2017,1255.24,1255.66,1259.18,1251.78,1664,0.03%
7/25/2017,1249.05,1254.77,1258.18,1249.01,1663,-0.49%
7/26/2017,1261.1,1250,1263.92,1243.91,1662,0.96%
7/27/2017,1259,1260.5,1265.49,1254.52,1661,-0.17%
7/28/2017,1269.25,1259.36,1271.34,1257.45,1660,0.81%
7/31/2017,1269.55,1270.16,1271.48,1265.93,1659,0.02%
8/1/2017,1269.05,1268.8,1274.47,1264.05,1658,-0.04%
8/2/2017,1266.7,1268.8,1273.34,1263.18,1657,-0.19%
8/3/2017,1268.65,1266.46,1271.37,1258.7,1656,0.15%
8/4/2017,1258.6,1269.01,1270.94,1254.75,1655,-0.79%
8/7/2017,1257.69,1259.03,1260.38,1255.68,1654,-0.07%
8/8/2017,1260.64,1257.61,1265.7,1251.41,1653,0.23%
8/9/2017,1277.55,1261.41,1279.06,1260.96,1652,1.34%
8/10/2017,1286.9,1277.56,1288.63,1274.85,1651,0.73%
8/11/2017,1289.21,1286.45,1292.26,1281.55,1650,0.18%
8/14/2017,1281.95,1289.09,1289.82,1278.12,1649,-0.56%
8/15/2017,1272.13,1282.36,1282.77,1267.98,1648,-0.77%
8/16/2017,1283.1,1271.87,1284.29,1268.19,1647,0.86%
8/17/2017,1288.01,1283.61,1290.47,1282.2,1646,0.38%
8/18/2017,1284.5,1288.2,1301.2,1283.64,1645,-0.27%
8/21/2017,1291.22,1283.6,1293.58,1280.6,1644,0.52%
8/22/2017,1284.72,1291.18,1292.69,1282.11,1643,-0.50%
8/23/2017,1290.62,1285.56,1292.03,1283.09,1642,0.46%
8/24/2017,1286.33,1289.98,1291.3,1284.55,1641,-0.33%
8/25/2017,1291.15,1285.91,1294.14,1278.66,1640,0.37%
8/28/2017,1310.49,1292.76,1312.99,1292.49,1639,1.50%
8/29/2017,1309.5,1317.75,1326.14,1304.93,1638,-0.08%
8/30/2017,1308.76,1309.26,1313.87,1305.26,1637,-0.06%
8/31/2017,1322.07,1308.8,1324.11,1300.82,1636,1.02%
9/1/2017,1324.97,1321.8,1329.2,1316.65,1635,0.22%
9/4/2017,1334.67,1334.38,1339.85,1331.92,1634,0.73%
9/5/2017,1339.33,1335.07,1345.18,1327.96,1633,0.35%
9/6/2017,1334.14,1339.55,1342.84,1331.66,1632,-0.39%
9/7/2017,1349.2,1334.27,1350.27,1332.6,1631,1.13%
9/8/2017,1346.71,1348.83,1357.94,1343,1630,-0.18%
9/11/2017,1327.32,1337.45,1340.36,1326.36,1629,-1.44%
9/12/2017,1331.94,1327.86,1332.43,1322.55,1628,0.35%
9/13/2017,1323.25,1331.95,1335.05,1320.91,1627,-0.65%
9/14/2017,1329.83,1323.56,1330.69,1316.11,1626,0.50%
9/15/2017,1319.62,1329.83,1334.76,1319.62,1625,-0.77%
9/18/2017,1307.57,1320.5,1320.5,1305.03,1624,-0.91%
9/19/2017,1311.28,1307.3,1311.78,1304.98,1623,0.28%
9/20/2017,1301.15,1310.94,1316.25,1295.96,1622,-0.77%
9/21/2017,1291.39,1301.02,1302.07,1287.99,1621,-0.75%
9/22/2017,1297.38,1291.3,1299.14,1291.3,1620,0.46%
9/25/2017,1310.55,1297.67,1311.9,1290.63,1619,1.02%
9/26/2017,1293.89,1309.9,1313.92,1293.04,1618,-1.27%
9/27/2017,1281.12,1293.61,1296.54,1281.12,1617,-0.99%
9/28/2017,1287.3,1281.11,1289,1277.64,1616,0.48%
9/29/2017,1279.45,1286.91,1290.47,1278.24,1615,-0.61%
10/2/2017,1271.12,1279.5,1279.61,1270.45,1614,-0.65%
10/3/2017,1271.75,1270.71,1274.71,1267.91,1613,0.05%
10/4/2017,1274.69,1271.64,1282.42,1270.85,1612,0.23%
10/5/2017,1268.05,1275.16,1279.42,1266.9,1611,-0.52%
10/6/2017,1276.03,1269.09,1277.18,1260.89,1610,0.63%
10/9/2017,1284.1,1275.45,1285.5,1275.21,1609,0.63%
10/10/2017,1287.85,1284.35,1294.63,1282.29,1608,0.29%
10/11/2017,1291.8,1287.91,1293.56,1284.12,1607,0.31%
10/12/2017,1293.6,1292.01,1297.6,1289.47,1606,0.14%
10/13/2017,1304.88,1293.73,1304.88,1291.04,1605,0.87%
10/16/2017,1294.74,1303.88,1306.8,1291.01,1604,-0.78%
10/17/2017,1285.19,1295.32,1296.66,1281.69,1603,-0.74%
10/18/2017,1281.17,1285.18,1289.08,1277.13,1602,-0.31%
10/19/2017,1289.79,1281.25,1290.69,1276.61,1601,0.67%
10/20/2017,1280.72,1289.57,1291.47,1277.88,1600,-0.70%
10/23/2017,1282.07,1277.45,1283.66,1272.24,1599,0.11%
10/24/2017,1276.72,1282.01,1284.06,1273.43,1598,-0.42%
10/25/2017,1277.41,1276.85,1280.39,1271.03,1597,0.05%
10/26/2017,1267.11,1277.56,1282.8,1265.69,1596,-0.81%
10/27/2017,1273.35,1268.07,1274.8,1264.1,1595,0.49%
10/30/2017,1276.24,1273.59,1279.29,1268.8,1594,0.23%
10/31/2017,1271.58,1276.29,1278.36,1268.01,1593,-0.37%
11/1/2017,1274.39,1270.88,1281.25,1267.98,1592,0.22%
11/2/2017,1275.99,1274.91,1284.49,1273.64,1591,0.13%
11/3/2017,1269.85,1276.8,1279.74,1265.55,1590,-0.48%
11/6/2017,1281.55,1269.49,1283.01,1266.05,1589,0.92%
11/7/2017,1275.53,1281.82,1281.97,1271.68,1588,-0.47%
11/8/2017,1281.3,1275.85,1287.52,1275.23,1587,0.45%
11/9/2017,1285.3,1281.62,1288.72,1280.09,1586,0.31%
11/10/2017,1276.14,1285.21,1287.16,1273.33,1585,-0.71%
11/13/2017,1277.99,1275.16,1280.22,1274.29,1584,0.14%
11/14/2017,1280.71,1278.17,1283.68,1270.64,1583,0.21%
11/15/2017,1278.8,1281,1289.47,1277.04,1582,-0.15%
11/16/2017,1278.47,1278.47,1281.6,1274.98,1581,-0.03%
11/17/2017,1294.37,1278.44,1297.04,1277.94,1580,1.24%
11/20/2017,1276.7,1292.68,1294.8,1274.92,1579,-1.37%
11/21/2017,1280.48,1276.7,1284.87,1276.08,1578,0.30%
11/22/2017,1292.12,1280.38,1294.75,1278.77,1577,0.91%
11/23/2017,1291.25,1292.4,1293.46,1287.46,1576,-0.07%
11/24/2017,1288.22,1291.51,1293.61,1286.15,1575,-0.23%
11/27/2017,1294.5,1288.57,1299.2,1286.47,1574,0.49%
11/28/2017,1294.01,1294.85,1297.74,1291.01,1573,-0.04%
11/29/2017,1283.57,1293.9,1296.75,1281.98,1572,-0.81%
11/30/2017,1274.76,1283.88,1285.7,1270.51,1571,-0.69%
12/1/2017,1280.26,1274.29,1289.58,1271.58,1570,0.43%
12/4/2017,1276.23,1272.93,1277.24,1271.8,1569,-0.31%
12/5/2017,1266.55,1276.54,1277.41,1261.11,1568,-0.76%
12/6/2017,1263.94,1266.62,1269.32,1262.39,1567,-0.21%
12/7/2017,1246.7,1264.26,1264.82,1244.11,1566,-1.36%
12/8/2017,1248.14,1247.34,1252.66,1244.34,1565,0.12%
12/11/2017,1241.96,1247.28,1251.67,1240.19,1564,-0.50%
12/12/2017,1243.85,1242.25,1246.62,1236.31,1563,0.15%
12/13/2017,1255.45,1243.88,1256.95,1240.06,1562,0.93%
12/14/2017,1252.85,1255.54,1259.18,1249.92,1561,-0.21%
12/15/2017,1255.26,1252.83,1261.89,1251.94,1560,0.19%
12/18/2017,1261.69,1253.79,1264.37,1252.68,1559,0.51%
12/19/2017,1261.72,1261.7,1265.26,1258.97,1558,0.00%
12/20/2017,1265.62,1261.69,1267.84,1261.23,1557,0.31%
12/21/2017,1266.76,1265.62,1268.97,1263.02,1556,0.09%
12/22/2017,1275.01,1267.12,1276.38,1265.1,1555,0.65%
12/25/2017,1275.24,1275.24,1275.24,1275.24,1554,0.02%
12/26/2017,1283.29,1274.91,1283.77,1273.25,1553,0.63%
12/27/2017,1287.41,1283.64,1289.4,1281.46,1552,0.32%
12/28/2017,1294.84,1287.31,1295.3,1286.66,1551,0.58%
12/29/2017,1302.55,1294.85,1307.69,1293.59,1550,0.60%
1/1/2018,1306.86,1303.43,1307.72,1302.43,1549,0.33%
1/2/2018,1318.14,1302.55,1318.98,1302.51,1548,0.86%
1/3/2018,1312.84,1318.16,1321.4,1307.16,1547,-0.40%
1/4/2018,1322.97,1312.53,1325.92,1305.67,1546,0.77%
1/5/2018,1320.21,1323.5,1323.83,1313.81,1545,-0.21%
1/8/2018,1320.58,1320.04,1322.22,1314.97,1544,0.03%
1/9/2018,1312.66,1320.63,1320.68,1308.8,1543,-0.60%
1/10/2018,1317.19,1313.28,1326.94,1308.29,1542,0.35%
1/11/2018,1322.42,1316.89,1323.98,1315.49,1541,0.40%
1/12/2018,1338.4,1322.82,1339.4,1321.16,1540,1.21%
1/15/2018,1340.16,1337.05,1344.93,1336.14,1539,0.13%
1/16/2018,1338.61,1340.06,1342.35,1331.73,1538,-0.12%
1/17/2018,1327.73,1338.29,1343.99,1326.73,1537,-0.81%
1/18/2018,1327.19,1327.75,1333.14,1323.79,1536,-0.04%
1/19/2018,1331.8,1327.49,1338.37,1326.46,1535,0.35%
1/22/2018,1334.11,1334.88,1336.04,1328.71,1534,0.17%
1/23/2018,1341.39,1334.45,1342.22,1331.54,1533,0.55%
1/24/2018,1358.15,1341.45,1361.88,1339.27,1532,1.25%
1/25/2018,1348.05,1358.48,1366.47,1343.1,1531,-0.74%
1/26/2018,1350.14,1348.36,1357.39,1344.38,1530,0.16%
1/29/2018,1340.35,1350.07,1352.65,1337.74,1529,-0.73%
1/30/2018,1338.55,1340.67,1349.12,1334.48,1528,-0.13%
1/31/2018,1345.1,1338.87,1347.93,1332.7,1527,0.49%
2/1/2018,1349.19,1345.4,1351.42,1337.3,1526,0.30%
